Дивизион ASM;ASM;Город;Магазин;Дивизион SAP;Материал: Категория;Категория;Подкатегория;Планнейм;Группа ID;Группа;Дата пересчета;Частота подсчета;Товаров в группе;Штук в группе;Найдено;Излишки;Недостачи;Брак;Посчитано вручную;Посчитано групп;Всего групп;Доля посчитанных товарных групп
Запад;Воронежский;Тамбов;S187;Бытовая техника;401;Встраиваемая техника;Встраиваемые вытяжки;Встраиваемые вытяжки;533010763;МП_Вытяжка встраиваемая в шкаф 60 см;02.04.2026;QTR;4;4;4;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;401;Встраиваемая техника;Встраиваемые вытяжки;Встраиваемые вытяжки;533010795;МП_Вытяжка полностью встраиваемая;02.04.2026;QTR;2;2;2;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;401;Встраиваемая техника;Встраиваемые вытяжки;Встраиваемые вытяжки;548010352;МП_Вытяжка наклонная;02.04.2026;QTR;1;1;1;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;401;Встраиваемая техника;Встраиваемые духовые шкафы;Встраиваемые духовые шкафы;401030103;Встраиваемый электрический духовой шкаф;02.04.2026;QTR;71;78;78;0;0;0;1;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;401;Встраиваемая техника;Встраиваемые духовые шкафы;Встраиваемые духовые шкафы;401030104;Встраиваемый компактный духовой шкаф;02.04.2026;QTR;1;1;1;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;401;Встраиваемая техника;Встраиваемые духовые шкафы;Встраиваемые духовые шкафы;401030107;Встраиваемый электрический духовой шкаф Премиум;02.04.2026;QTR;2;2;2;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;401;Встраиваемая техника;Встраиваемые духовые шкафы;Встраиваемые духовые шкафы;401030109;Встраив. электрический духовой шкаф 45см;02.04.2026;QTR;2;2;2;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;401;Встраиваемая техника;Встраиваемые духовые шкафы;Встраиваемые духовые шкафы;533010286;МП_Встраиваемый электрический духовой шкаф;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;401;Встраиваемая техника;Встраиваемые посудомоечные машины;Встраиваемые посудомоечные машины;401040101;Встраиваемая посудомоечная машина 45 см;02.04.2026;QTR;21;23;23;0;0;0;1;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;401;Встраиваемая техника;Встраиваемые посудомоечные машины;Встраиваемые посудомоечные машины;401040102;Встраиваемая посудомоечная машина 60 см;02.04.2026;QTR;20;23;23;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;401;Встраиваемая техника;Встраиваемые посудомоечные машины;Встраиваемые посудомоечные машины;401040105;Встраиваемая посудомоечная машина 60 см Премиум;02.04.2026;QTR;1;1;1;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;401;Встраиваемая техника;Встраиваемые посудомоечные машины;Встраиваемые посудомоечные машины;533010333;МП_Встраиваемая посудомоечная машина 60 см;02.04.2026;QTR;1;1;1;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;401;Встраиваемая техника;Встраиваемые стиральные машины;Встраиваемые стиральные машины;401050101;Встраиваемая стиральная машина;02.04.2026;QTR;1;1;1;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;401;Встраиваемая техника;Встраиваемые холодильное оборудование;Встраиваемые холодильники / морозильники;401060101;Встраиваемый винный шкаф;02.04.2026;QTR;3;3;3;0;0;0;1;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;401;Встраиваемая техника;Встраиваемые холодильное оборудование;Встраиваемые холодильники / морозильники;401060102;Встраиваемый морозильник;02.04.2026;QTR;3;3;3;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;401;Встраиваемая техника;Встраиваемые холодильное оборудование;Встраиваемые холодильники / морозильники;401060104;Встраиваемый холодильник комби;02.04.2026;QTR;20;25;25;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;401;Встраиваемая техника;Встраиваемые холодильное оборудование;Встраиваемые холодильники / морозильники;401060105;Встраиваемый холодильник однодверный;02.04.2026;QTR;1;2;2;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;401;Встраиваемая техника;Другое встраиваемое оборудование;Остальное встраиваемая техника;401070110;Встраиваемая микроволновая печь;02.04.2026;QTR;27;34;34;0;0;0;2;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;401;Встраиваемая техника;Другое встраиваемое оборудование;Остальное встраиваемая техника;401070118;Встраиваемый подогреватель для посуды;02.04.2026;QTR;2;3;3;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;401;Встраиваемая техника;Другое встраиваемое оборудование;Остальное встраиваемая техника;401070122;Измельчитель пищевых отходов;02.04.2026;QTR;2;4;4;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;401;Встраиваемая техника;Другое встраиваемое оборудование;Остальное встраиваемая техника;533012236;МП_Встраиваемая кофемашина;02.04.2026;QTR;1;1;1;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;401;Встраиваемая техника;Другое встраиваемое оборудование;Остальное встраиваемая техника;533012698;МП_Встраиваемая микроволновая печь;02.04.2026;QTR;2;3;3;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;402;Холодильники;Винный шкаф;Винные шкафы;402010101;Винный шкаф до 140 см;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;402;Холодильники;Винный шкаф;Винные шкафы;402010102;Винный шкаф от 140 см;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;402;Холодильники;Мини-холодильники;Мини-холодильники;402020101;Автохолодильник;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;402;Холодильники;Морозильники;Морозильники;402030103;Морозильный ларь;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;402;Холодильники;Морозильники;Морозильники;402030104;Морозильная камера;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;402;Холодильники;Холодильники SbS и многодверные;Холодильники SbS и многодверные;402040101;Холодильник (Side-by-Side);02.04.2026;QTR;1;1;1;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;402;Холодильники;Холодильники SbS и многодверные;Холодильники SbS и многодверные;402040102;Холодильник многодверный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;402;Холодильники;Холодильники SbS и многодверные;Холодильники SbS и многодверные;402040103;Холодильник комби многодверный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;402;Холодильники;Холодильники SbS и многодверные;Холодильники SbS и многодверные;533010757;МП_Холодильник многодверный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;402;Холодильники;Холодильники Toп;Холодильники Toп;402050102;Холодильник с верхней морозильной камерой;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;402;Холодильники;Холодильники Комби;Холодильники Комби;402060101;Аксессуар для холодильника;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;402;Холодильники;Холодильники Комби;Холодильники Комби;402060102;Холодильник с нижней морозильной камерой Широкий;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;402;Холодильники;Холодильники Комби;Холодильники Комби;402060104;Холодильник с нижней морозильной камерой;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;402;Холодильники;Холодильники Комби;Холодильники Комби;533010157;МП_Холодильник с нижней морозильной камерой;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;402;Холодильники;Холодильники однодверные;Холодильники однодверные;402070103;Холодильник однодверный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;403;Стиральные машины;Стиральные машины;Стиральные машины узкие;403010113;Стиральная машина Узкая;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;403;Стиральные машины;Стиральные машины;Стиральные машины Стандартные;403010104;Стиральная машина Стандартная;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;403;Стиральные машины;Стиральные машины;Стиральные машины Стандартные;403010114;Стиральная машина с двумя барабанами;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;403;Стиральные машины;Стиральные машины;Стиральные машины с верт. загрузкой;403010108;Стиральная машина с вертикальной загрузкой;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;403;Стиральные машины;Стиральные машины;Сушильные и Стирально-сушильные машины;403010110;Сушильная машина;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;403;Стиральные машины;Стиральные машины;Сушильные и Стирально-сушильные машины;403010112;Стиральная машина с сушкой;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;403;Стиральные машины;Мини-стиральная машина;Мини-стиральные машины;403010106;Стиральная машина Компактная;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;403;Стиральные машины;Мини-стиральная машина;Мини-стиральные машины;533010285;МП_Активаторная стиральная машина;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;404;Климат Зима;Обогревательные приборы;Прочие обогреват. электрокам. тепл.пушки;404011001;Инфракрасный обогреватель;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;404;Климат Зима;Обогревательные приборы;Конвекторы;404010301;Конвектор;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;404;Климат Зима;Обогревательные приборы;Конвекторы;533010365;МП_Конвектор;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;404;Климат Зима;Обогревательные приборы;Радиаторы;404010401;Радиатор;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;404;Климат Зима;Обогревательные приборы;Тепловентиляторы;404010501;Тепловентилятор;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;404;Климат Зима;Обогревательные приборы;Тепловентиляторы;404010601;Тепловентилятор керамический;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;404;Климат Зима;Системы обработки воздуха;Воздухоочистители;404020201;Воздухоочиститель;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;404;Климат Зима;Системы обработки воздуха;Воздухоувлажнители;404020301;Воздухоувлажнитель;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;404;Климат Зима;Системы обработки воздуха;Воздухоувлажнители-воздухоочистители;404020401;Воздухоувлажнитель-воздухоочиститель;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;405;Климат Лето;Вентиляторы;Вентиляторы колонные;405010101;Вентилятор колонный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;405;Климат Лето;Вентиляторы;Вентиляторы напольные;405010201;Вентилятор напольный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;405;Климат Лето;Вентиляторы;Вентиляторы настольные;405010401;Вентилятор настольный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;405;Климат Лето;Водонагреватели;Водонагреватели накопительные;405020401;Водонагреватель накопительный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;405;Климат Лето;Водонагреватели;Водонагреватели накопительные компактные;405020501;Водонагреватель накопительный компактный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;405;Климат Лето;Водонагреватели;Водонагреватели проточные;405020601;Водонагреватель проточный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;405;Климат Лето;Кондиционеры;Осушители, ароматизаторы и ионизаторы;404020601;Осушитель воздуха;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;405;Климат Лето;Кондиционеры;Кондиционеры мобильные;405030101;Кондиционер мобильный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;405;Климат Лето;Кондиционеры;Кондиционеры мобильные;548010363;Охладитель воздуха;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;405;Климат Лето;Кондиционеры;Сплит системы;405030301;Сплит-система;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;405;Климат Лето;Кондиционеры;Сплит системы;405030303;Умная сплит-система;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;405;Климат Лето;Кондиционеры;Сплит системы (инверторные);405030501;Сплит-система (инвертор);;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;405;Климат Лето;Кондиционеры;Сплит системы (инверторные);405030503;Умная сплит-система (инверторная);02.04.2026;QTR;4;12;12;0;0;0;3;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Кухонные комбайны;Кухонные комбайны;406010101;Кухонный комбайн;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Кухонные комбайны;Кухонные комбайны;406010102;Кухонная машина;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Кухонные комбайны;Кухонные комбайны;406010107;Кухонная машина Kenwood;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Кухонные комбайны;Кухонные комбайны;406020108;Планетарный миксер;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Кухонные комбайны;Кухонные комбайны;406110127;Электромельничка;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Миксеры / блендеры;Миксеры / блендеры;406020101;Блендер стационарный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Миксеры / блендеры;Миксеры / блендеры;406020102;Погружной блендер;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Миксеры / блендеры;Миксеры / блендеры;406020103;Миксер;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Миксеры / блендеры;Миксеры / блендеры;406020110;Блендер стационарный Kenwood;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Миксеры / блендеры;Миксеры / блендеры;406020111;Погружной блендер Braun;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Миксеры / блендеры;Миксеры / блендеры;533010759;МП_Погружной блендер;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Миксеры / блендеры;Миксеры / блендеры;533010761;МП_Миксер ручной электрический;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Миксеры / блендеры;Миксеры / блендеры;548010442;МП_Миксер планетарный;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Мясорубки;Мясорубки;406030101;Электромясорубка;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Мясорубки;Мясорубки;406030105;Электромясорубка Kenwood;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Мясорубки;Мясорубки;533012572;МП_Электромясорубка;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Весы кухонные;Весы кухонные;406040101;Весы кухонные;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Соковыжималки;Соковыжималки;406050101;Соковыжималка для цитрусовых;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Соковыжималки;Соковыжималки;406050102;Соковыжималка центробежная;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Соковыжималки;Соковыжималки;406050103;Соковыжималка шнековая;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Соковыжималки;Соковыжималки;533012404;МП_Соковыжималка шнековая;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Тостеры;Тостеры;406060102;Тостер;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Тостеры;Тостеры;533010168;МП_Тостер;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Грили;Аэрогрили;406010302;Аэрогриль Kenwood;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Грили;Аэрогрили;406110101;Аэрогриль;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Грили;Грили;406070103;Электрогриль;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Грили;Грили;406070107;Электрогриль DeLonghi;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Хлебопечки;Хлебопечки;406080101;Хлебопечка;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Электрочайники;Электрочайники;406100101;Термопот;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Электрочайники;Электрочайники;406100103;Электрочайник;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Электрочайники;Электрочайники;533011942;МП_Электрочайник;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Другие электроприборы для кухни;Настольные плиты;408020102;Настольная электрическая плита;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Другие электроприборы для кухни;Остальное МБТ;406060101;Сэндвичница;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Другие электроприборы для кухни;Остальное МБТ;406110108;Ломтерезка;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Другие электроприборы для кухни;Остальное МБТ;406110117;Сушка для фруктов;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Другие электроприборы для кухни;Остальное МБТ;406110118;Электроблинница;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Другие электроприборы для кухни;Остальное МБТ;406110119;Электровафельница;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Другие электроприборы для кухни;Остальное МБТ;406110124;Яйцеварка;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Другие электроприборы для кухни;Остальное МБТ;406110132;Мультирезка;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Другие электроприборы для кухни;Остальное МБТ;406110136;Фритюрница;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Другие электроприборы для кухни;Остальное МБТ;406110139;Вакуумный упаковщик;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Другие электроприборы для кухни;Остальное МБТ;406110140;Пароварка;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Другие электроприборы для кухни;Остальное МБТ;406110149;Мультипекарь;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Другие электроприборы для кухни;Остальное МБТ;406110150;Сменные панели для мультипекаря;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Другие электроприборы для кухни;Остальное МБТ;406130129;МП_Ломтерезка электрическая;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Другие электроприборы для кухни;Остальное МБТ;533010404;МП_Аэрогриль;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Другие электроприборы для кухни;Мини-печи;406110201;Мини-печь;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Мультиварки;Мультиварки;406120103;Мультиварка;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Аксессуары для кухонной техники;Акс. для малой кухонной техники;406130104;Насадка для кухонного комбайна;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Аксессуары для кухонной техники;Акс. для малой кухонной техники;406130109;Аксессуар для гриля;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Аксессуары для кухонной техники;Акс. для малой кухонной техники;406130110;Аксессуары для мультиварок;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Аксессуары для кухонной техники;Акс. для малой кухонной техники;406130116;Рулон для вакуумного упаковщика;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Аксессуары для кухонной техники;Акс. для малой кухонной техники;406130117;Пакет для вакуумного упаковщика;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Аксессуары для кухонной техники;Акс. для малой кухонной техники;406130118;Контейнер для вакуумного упаковщика;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;406;Кухонная техника;Аксессуары для кухонной техники;Акс. для малой кухонной техники;406130134;Насадка для кухонного комбайна Kenwood;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;407;Микроволновые печи;Микроволновые печи с грилем;Микроволновые печи с грилем;407010101;Микроволновая печь с грилем;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;407;Микроволновые печи;Микроволновые печи соло;Микроволновые печи соло;407030101;Микроволновая печь соло;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;407;Микроволновые печи;Микроволновые печи соло;Микроволновые печи соло;533010200;МП_Микроволновая печь соло;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;408;Плиты;Газовые плиты;Газовые плиты;408010101;Газовая плита (50-55 см);02.04.2026;QTR;21;21;21;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;408;Плиты;Газовые плиты;Газовые плиты;408010102;Газовая плита (60 см);02.04.2026;QTR;2;2;2;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;408;Плиты;Газовые плиты;Комбинированные плиты;408010202;Комбинированная плита (50-55 см);02.04.2026;QTR;6;6;6;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;408;Плиты;Газовые плиты;Комбинированные плиты;408010203;Комбинированная плита (60 см);02.04.2026;QTR;4;4;4;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;408;Плиты;Электрические плиты;Электрические плиты;408030101;Электрическая плита (50-55 см);02.04.2026;QTR;8;9;9;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;408;Плиты;Электрические плиты;Электрические плиты;408030102;Электрическая плита (60 см);02.04.2026;QTR;5;5;5;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;409;Посудомоечные машины;Посудомоечные машины;Посудомоечные машины;409010101;Посудомоечная машина (45 см);02.04.2026;QTR;11;11;11;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;409;Посудомоечные машины;Посудомоечные машины;Посудомоечные машины;409010102;Посудомоечная машина (60 см);02.04.2026;QTR;5;5;5;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;409;Посудомоечные машины;Посудомоечные машины;Посудомоечные машины;409010103;Посудомоечная машина (компактная);02.04.2026;QTR;2;3;3;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;409;Посудомоечные машины;Посудомоечные машины;Посудомоечные машины;533010153;МП_Посудомоечная машина (60 см);02.04.2026;QTR;1;1;1;0;0;0;0;1;1;100%
Запад;Воронежский;Тамбов;S187;Бытовая техника;410;Приготовление кофе;Кофеварки;Кофеварки;410010102;Кофеварка капельного типа;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;410;Приготовление кофе;Кофеварки;Кофеварки;410010105;Кофеварка рожкового типа;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;410;Приготовление кофе;Кофеварки;Кофеварки;410010106;Кофеварка капсульного типа;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;410;Приготовление кофе;Кофеварки;Кофеварки;410020111;Кофеварка рожкового типа DeLonghi;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;410;Приготовление кофе;Кофеварки;Кофеварки;533010292;МП_Кофеварка рожкового типа;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;410;Приготовление кофе;Кофемашины;Кофемашины;410020101;Кофемашина автоматическая;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;410;Приготовление кофе;Кофемашины;Кофемашины;410020102;Кофемашина капсульного типа Dolce Gusto;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;410;Приготовление кофе;Кофемашины;Кофемашины;410020103;Кофемашина капсульного типа Nespresso;;QTR;;;;;;;;;1;0%
Запад;Воронежский;Тамбов;S187;Бытовая техника;410;Приготовление кофе;Кофемашины;Кофемашины;410020109;Кофемашина автоматическая DeLonghi;;QTR;;;;;;;;;1;0%
